time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
24,5709,1,0,0,250,250,500,250,500,0,250,0,250,750,0,250,500,750,0,0
16,4994,0,0,750,500,750,0,500,250,0,250,0,250,750,0,500,250,250,500,0
19,4781,0,0,250,0,500,750,250,250,250,500,500,250,500,750,750,500,250,500,0
12,5452,0,1,0,0,750,0,500,250,250,0,500,750,750,500,250,0,500,0,0
16,4502,0,1,500,500,250,500,250,500,250,750,750,250,250,0,250,250,500,750,0
15,5199,1,1,750,250,250,500,250,250,0,500,0,0,0,500,250,750,750,250,0
12,5951,1,0,500,750,250,500,0,250,250,250,500,750,0,750,750,750,500,750,0
13,5838,0,1,0,250,0,250,0,250,750,500,250,250,750,500,500,250,0,0,0
14,5749,1,0,500,500,250,250,500,500,500,500,750,500,750,500,750,750,750,500,0
19,4814,0,0,500,0,500,500,250,500,500,750,0,250,750,0,750,250,500,250,0
15,5128,0,0,250,500,0,250,250,500,250,500,500,750,500,500,0,750,250,750,0
24,4683,0,0,500,500,0,250,500,500,250,0,250,0,500,750,250,750,0,250,0
13,6107,0,0,500,500,500,0,250,0,500,250,500,500,750,250,250,500,750,500,0
23,5584,0,1,500,750,250,250,0,500,750,500,500,500,0,250,250,0,500,750,0
12,6212,1,0,500,0,250,750,250,750,250,0,750,750,250,750,0,0,0,250,0
15,6200,0,1,500,0,250,0,750,0,250,750,250,750,750,0,500,500,250,750,0
12,5805,0,0,500,0,250,500,500,250,250,250,0,250,750,0,0,750,750,750,0
17,4756,0,0,0,250,500,0,750,0,500,500,750,250,0,250,0,500,750,250,0
25,4741,0,1,250,500,250,250,0,500,250,0,750,0,500,250,0,500,500,0,0
23,6480,0,0,0,750,500,250,0,250,500,500,750,0,750,250,500,750,750,500,0
18,5060,1,1,250,250,0,500,250,500,500,500,0,500,500,250,250,500,250,500,0
12,6050,0,0,0,0,750,0,0,0,500,500,750,250,750,0,0,500,500,250,0
19,5996,1,0,0,500,250,500,750,250,0,0,750,0,0,250,0,750,500,0,0
20,4956,0,0,0,750,750,250,500,500,250,500,500,500,500,750,0,750,500,750,0
24,4932,1,0,250,500,250,0,750,500,500,750,0,250,750,0,750,0,500,0,0
14,6416,0,0,0,500,0,0,500,250,0,750,250,500,500,0,0,500,250,750,0
15,5554,0,0,250,0,500,250,250,0,500,0,250,500,750,750,0,500,500,250,0
24,4983,1,0,0,250,250,0,250,0,500,0,750,250,750,0,500,750,500,250,0
10,3383,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
23,5918,1,0,750,500,0,0,500,500,0,750,0,500,750,0,500,250,0,250,0
16,4893,1,1,500,0,0,500,750,250,500,0,750,0,750,500,250,500,500,750,0
21,4701,1,0,750,750,750,750,0,750,0,750,500,500,0,500,750,0,500,750,0
25,5914,1,0,0,0,0,750,0,250,250,500,250,500,750,250,500,500,0,750,0
15,4544,0,1,0,250,500,250,0,500,500,0,500,500,750,500,500,750,0,250,0
16,4524,0,0,250,250,250,500,0,500,500,500,250,0,750,250,750,750,750,0,0
22,4728,0,1,250,0,250,250,750,0,750,250,500,0,0,750,750,250,0,500,0
23,4582,0,0,750,250,250,500,500,500,750,0,500,750,750,250,0,250,500,0,0
14,5746,1,0,0,250,0,500,0,0,500,750,0,0,500,750,500,750,250,250,0
14,6459,1,0,250,0,0,0,750,500,0,0,250,750,750,250,250,750,500,750,0
20,6286,0,0,500,250,750,250,0,750,500,250,500,250,500,0,0,250,0,750,0
20,6030,1,0,0,0,750,250,500,500,500,0,250,250,250,250,0,500,750,0,0
13,4943,0,0,0,0,500,250,250,0,250,250,750,0,750,750,750,0,500,500,0
21,5062,0,0,500,500,0,250,500,500,500,250,500,250,0,750,250,750,0,500,0
25,6094,0,1,500,250,250,0,250,0,250,250,750,750,250,500,500,0,250,500,0
13,5542,0,0,500,500,250,500,500,250,250,500,500,500,0,250,750,250,0,500,0
25,5239,0,0,500,0,250,0,500,250,750,500,750,0,500,750,0,750,250,0,0
14,6498,0,0,0,750,500,750,250,250,250,500,250,500,0,250,750,500,0,750,0
15,6213,0,0,0,500,0,250,250,250,500,0,750,250,0,0,0,0,500,250,0
24,4981,0,0,0,0,0,250,0,0,0,250,500,500,750,0,750,500,250,0,0
13,4515,0,1,250,500,250,500,500,750,0,250,0,250,250,500,250,0,250,500,0
22,5166,1,1,250,0,0,0,750,500,500,250,0,750,750,0,0,0,750,250,0
24,4784,0,1,500,0,0,250,0,250,0,0,500,0,750,500,250,750,0,250,0
23,4747,0,1,500,0,0,500,500,250,500,250,750,0,0,500,750,0,250,500,0
21,6054,0,1,250,250,750,500,500,500,250,0,0,500,750,250,250,0,0,0,0
17,5552,0,0,250,750,500,0,250,250,250,0,250,500,750,500,750,750,750,0,0
14,6351,0,1,0,500,250,500,0,500,250,500,250,250,250,750,250,0,750,500,0
13,6105,0,0,0,0,500,500,250,500,500,500,750,250,250,750,250,750,250,500,0
21,4919,1,1,500,500,0,750,0,500,250,250,500,0,0,500,0,0,0,750,0
5,3369,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
20,5816,0,1,500,750,0,500,750,0,250,250,500,500,0,750,750,750,500,250,0
24,4668,0,0,500,250,500,250,0,250,250,0,250,500,500,250,750,250,250,500,0
21,5887,0,0,500,0,500,250,750,250,0,750,0,250,0,750,250,500,0,500,0
13,4796,0,0,0,500,0,500,250,250,500,0,250,0,250,500,750,250,250,750,0
21,4691,0,0,500,0,250,0,750,500,750,500,0,750,0,0,0,250,250,500,0
15,4764,1,0,750,500,0,500,0,500,500,250,250,250,0,750,0,500,0,500,0
14,4786,0,0,500,250,750,250,0,500,250,250,750,750,0,250,500,750,500,500,0
13,4640,0,0,500,750,0,500,500,0,500,0,500,750,500,750,750,0,250,0,0
15,4653,0,0,0,250,750,0,250,500,750,250,250,250,250,750,500,250,500,0,0
16,5547,0,0,500,500,250,250,0,250,0,0,500,250,750,500,250,500,0,250,0
18,6321,0,1,500,500,0,0,750,250,250,0,750,0,250,500,250,250,0,750,0
16,4530,0,0,250,0,500,750,0,250,500,0,750,750,500,500,500,500,750,750,0
15,6202,0,0,250,750,500,250,250,250,250,0,250,750,0,0,0,0,0,250,0
18,5592,0,1,250,500,250,500,500,0,250,250,250,500,500,750,250,750,0,750,0
23,6473,1,1,0,750,250,500,250,0,250,250,0,0,500,250,750,250,250,250,0
22,6158,0,0,250,0,0,500,250,0,500,0,750,500,500,0,500,750,750,500,0
18,6092,0,0,0,0,0,500,500,250,0,500,0,250,250,250,500,750,0,0,0
18,6357,0,0,500,500,500,250,0,0,500,250,250,500,750,250,750,750,500,500,0
12,4693,1,1,500,250,0,250,0,250,250,500,500,0,0,500,0,500,0,750,0
22,6487,0,0,500,250,0,0,500,0,500,0,500,750,500,0,250,0,250,750,0
23,5637,0,0,500,250,750,0,0,250,500,500,0,500,500,750,750,500,750,0,0
15,5465,0,0,500,750,0,500,250,500,0,0,500,750,250,750,500,0,500,0,0
15,5870,0,1,750,250,500,250,500,0,500,0,500,250,0,750,500,500,0,500,0
14,6437,0,1,0,500,500,500,500,500,0,250,0,500,750,500,250,0,250,250,0
23,5584,1,1,250,250,500,250,0,250,500,250,0,750,500,0,750,0,0,750,0
16,4788,0,1,500,0,500,500,0,250,250,0,750,0,0,500,500,250,0,250,0
16,5509,1,0,0,500,0,250,0,250,0,500,750,500,250,250,250,250,750,500,0
23,4780,0,1,0,250,250,250,250,250,250,500,750,750,250,250,500,0,250,750,0
21,4751,0,0,500,500,250,250,0,500,250,250,250,500,250,0,250,500,500,0,0
7,3395,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
14,4976,0,0,0,500,750,0,250,0,500,750,500,0,750,0,0,0,750,0,0
15,6183,0,0,250,0,250,0,0,0,500,0,0,0,250,0,250,250,750,500,0
22,5379,0,0,500,500,0,250,250,500,250,0,500,750,500,500,750,250,250,500,0
12,4563,0,1,250,250,500,0,0,250,0,750,500,250,250,500,750,750,250,750,0
14,6490,0,0,0,250,750,250,250,750,500,500,500,750,250,0,500,250,0,250,0
16,4976,0,0,500,0,250,500,250,750,0,0,250,500,500,750,750,750,500,500,0
13,6129,0,0,0,250,0,0,500,500,0,0,500,0,500,750,500,750,500,500,0
17,5265,0,0,250,500,250,750,250,0,250,250,750,750,0,750,750,0,500,750,0
22,4885,1,0,250,750,250,0,0,750,500,0,750,0,750,0,250,500,750,0,0
15,5602,1,1,500,500,750,500,750,500,500,0,250,750,500,250,250,500,500,250,0
14,6185,0,0,250,500,0,500,250,0,500,250,0,750,500,750,750,750,500,750,0
25,5843,1,1,500,750,750,750,250,250,250,0,0,500,250,750,500,750,250,500,0
12,4902,0,0,0,0,250,750,250,500,250,0,750,250,0,0,0,500,750,500,0
19,5574,0,0,250,0,500,500,750,0,750,0,250,0,250,0,500,750,500,0,0
13,5848,1,0,0,250,250,500,0,500,500,0,750,500,250,250,500,750,250,750,0
17,6039,0,0,500,0,500,0,0,0,500,250,750,500,0,250,500,250,500,750,0
12,6332,0,1,250,750,250,250,0,500,500,500,500,250,0,500,750,0,250,250,0
25,5991,0,0,250,0,0,0,500,0,0,250,750,250,500,250,500,750,0,500,0
19,6356,0,1,0,500,250,500,0,250,500,500,250,500,500,0,750,250,250,0,0
10,6289,1,0,250,500,250,250,250,500,500,250,750,750,750,750,500,500,500,500,0
13,5646,1,0,0,250,250,0,250,500,750,500,250,0,0,750,500,250,0,0,0
15,5779,0,0,500,750,250,0,500,750,500,500,500,0,500,750,750,500,750,750,0
18,6132,0,0,0,500,0,500,0,0,0,250,250,250,0,500,750,750,250,250,0
22,5679,0,0,250,250,250,750,0,500,0,750,500,0,750,750,750,250,0,250,0
22,5620,0,1,0,0,750,500,750,0,250,0,750,750,750,0,500,250,0,250,0
17,4955,0,0,500,750,0,250,0,0,0,250,750,0,0,750,500,0,500,500,0
25,5150,1,0,0,250,250,0,750,0,0,250,750,750,500,750,750,0,500,0,0
14,5711,0,0,250,500,0,0,500,0,750,500,250,0,0,500,0,500,0,750,0
13,6308,1,1,500,250,250,250,250,0,0,0,250,250,250,250,0,750,0,750,0
9,2943,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
23,4820,0,0,0,0,0,0,500,500,250,500,500,750,500,250,0,0,750,750,0
23,4815,1,1,500,500,250,500,0,250,0,250,0,500,250,250,250,750,500,750,0
24,5030,1,0,0,500,750,500,500,250,750,0,250,0,0,750,500,0,750,750,0
17,5607,0,0,250,0,250,250,750,250,0,500,250,750,250,250,250,750,500,500,0
18,4867,0,0,250,0,250,250,250,0,250,250,500,500,500,750,250,500,750,750,0
18,6470,0,1,0,750,500,250,0,500,0,500,250,750,500,500,750,250,500,0,0
17,5509,1,0,500,250,750,250,750,0,0,250,500,500,0,250,0,750,750,250,0
13,5232,0,0,500,500,0,0,0,250,500,0,250,750,0,0,750,250,0,500,0
16,4660,0,1,750,0,0,0,0,0,500,0,250,0,250,0,0,750,250,750,0
20,6403,0,1,250,500,0,250,0,0,250,750,750,0,500,500,750,500,500,0,0
23,6200,1,1,750,250,250,0,750,750,250,250,0,250,750,500,0,0,0,500,0
13,5408,0,0,0,750,750,250,500,250,0,500,750,250,0,750,0,500,250,500,0
14,5912,0,0,750,500,500,0,0,0,500,500,500,500,250,500,250,500,500,0,0
20,4521,0,0,500,750,750,0,250,250,500,750,750,0,250,500,0,0,500,250,0
14,4725,1,0,750,0,0,250,250,250,0,500,500,250,750,250,0,250,750,0,0
14,5927,0,1,750,0,250,250,0,250,0,250,500,500,500,500,500,500,250,500,0
16,4643,0,0,0,750,0,0,750,0,500,0,750,0,0,500,250,500,250,0,0
16,6046,0,0,250,750,750,250,750,500,0,0,0,500,0,250,0,750,500,500,0
15,4622,1,1,0,750,500,500,250,250,250,250,0,750,0,0,750,0,500,750,0
14,5274,0,0,500,250,500,0,500,0,500,0,750,250,750,0,750,0,500,750,0
18,4833,0,0,0,500,0,500,750,500,250,250,0,250,250,750,0,250,750,750,0
18,5057,0,0,250,250,500,500,0,750,500,750,0,250,500,750,0,500,500,500,0
13,4906,0,0,250,250,250,0,500,0,250,0,250,750,0,500,750,250,500,250,0
18,5629,0,0,250,250,250,0,250,500,250,0,0,500,250,500,500,0,500,500,0
17,5595,1,1,500,0,750,0,250,250,500,250,0,0,750,750,500,750,0,750,0
13,5812,1,1,500,500,0,750,0,500,250,500,750,250,250,250,750,500,0,0,0
20,6305,1,1,500,500,500,250,0,500,0,0,750,250,0,0,750,0,500,250,0
14,6176,0,1,0,250,750,250,0,250,500,250,750,500,750,500,0,500,0,500,0
15,5604,1,0,500,0,500,0,0,0,500,500,0,0,500,500,250,250,500,0,0
2,2235,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
18,4929,1,0,0,250,250,500,500,0,500,0,250,500,750,750,750,250,250,750,0
17,6204,0,0,750,500,500,250,500,0,750,250,250,500,500,250,500,750,250,250,0
15,5158,1,0,0,0,250,0,250,250,250,0,0,250,500,250,250,250,750,250,0
16,5727,0,1,250,250,500,0,500,0,0,0,250,500,750,750,250,250,750,750,0
14,6119,0,0,500,250,0,250,0,500,250,0,250,500,250,500,250,0,500,750,0
24,5825,0,1,0,500,0,0,250,0,750,250,0,0,250,0,250,0,500,500,0
20,4608,0,1,750,0,500,500,250,250,250,500,500,250,0,0,500,0,0,750,0
12,4721,0,1,250,500,0,500,750,500,250,0,500,750,0,750,500,500,250,500,0
18,5684,1,0,250,500,0,0,250,0,0,250,0,750,500,500,750,250,750,0,0
25,6016,0,0,250,0,250,500,0,0,250,0,500,0,0,500,0,0,0,500,0
21,4658,1,1,250,250,0,500,0,750,250,500,250,250,750,500,0,0,0,250,0
24,5156,0,0,500,250,500,500,250,0,500,500,750,250,500,500,750,500,500,500,0
20,5753,0,1,0,500,500,0,0,0,0,0,500,500,750,750,750,500,0,0,0
20,5359,0,0,250,500,500,0,250,500,500,250,0,500,0,750,750,750,250,250,0
23,4713,1,0,0,250,500,500,500,500,750,250,0,750,500,0,250,750,750,750,0
22,5949,1,1,250,500,500,0,750,250,500,500,500,500,250,750,0,750,250,250,0
17,5086,1,0,500,250,0,250,500,500,0,0,750,500,0,750,0,750,500,0,0
15,5841,0,0,500,0,750,750,0,500,0,250,0,500,500,250,500,0,500,250,0
17,4720,1,1,250,0,500,250,500,500,750,750,500,750,750,0,250,750,500,0,0
18,6157,1,0,250,0,250,250,500,500,0,0,500,750,250,0,0,0,500,0,0
17,6464,0,1,0,250,0,250,250,500,750,500,0,750,500,0,250,0,750,750,0
24,6456,0,0,750,500,500,250,750,500,250,0,0,250,750,750,750,750,0,250,0
17,6301,0,0,250,500,0,500,0,0,0,0,750,750,0,500,500,0,750,750,0
12,5064,0,0,0,0,500,250,0,500,500,750,750,0,0,750,250,500,500,750,0
12,5666,0,1,0,250,500,250,0,500,250,750,0,750,500,0,500,500,250,750,0
18,5008,0,0,0,0,250,500,750,500,0,500,250,0,750,500,0,750,250,250,0
13,5383,0,0,500,0,500,500,250,500,250,250,250,500,750,250,500,250,250,750,0
13,5368,0,1,0,0,250,250,500,500,500,250,0,250,250,250,750,750,0,750,0
24,4571,0,0,250,0,500,250,250,0,250,0,750,500,750,500,500,0,250,250,0
3,2969,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
16,4870,0,0,0,500,500,250,250,250,250,500,750,500,500,250,0,0,0,250,0
22,4995,0,0,500,0,500,750,500,250,0,500,750,750,750,750,500,0,500,250,0
16,5982,0,1,0,250,0,250,500,0,0,250,500,750,750,0,750,750,250,500,0
14,5498,1,0,0,500,0,250,750,0,250,250,750,0,750,500,0,250,500,500,0
17,4923,0,0,250,0,250,250,750,750,750,500,750,0,0,0,250,500,0,0,0
12,5230,0,1,250,500,250,0,250,500,500,250,0,500,0,0,0,0,500,250,0
20,4602,0,0,750,500,0,0,0,750,500,750,0,750,750,250,250,0,500,500,0
12,5795,0,0,250,250,0,0,750,500,250,750,0,500,750,0,500,250,750,0,0
23,5392,0,0,0,250,750,750,250,500,750,0,500,0,250,0,500,750,500,500,0
16,5410,0,0,750,0,250,250,250,500,0,250,0,750,0,750,500,250,250,500,0
12,5781,0,0,0,500,250,500,250,0,250,250,0,0,0,500,0,750,500,250,0
23,4847,0,0,0,0,0,0,0,750,250,250,250,750,0,500,750,750,500,500,0
17,4737,0,0,500,750,0,250,0,500,500,0,500,0,250,500,0,750,500,0,0
24,6274,0,0,250,250,0,500,500,250,500,250,500,500,0,500,500,0,250,500,0
14,6146,1,1,250,500,500,0,500,0,250,500,250,500,500,0,250,0,500,500,0
22,6094,0,0,500,500,0,750,750,500,250,500,250,250,250,750,250,0,500,0,0
25,5943,1,1,500,0,0,500,250,0,500,250,750,500,0,250,750,500,250,500,0
16,4520,1,0,750,0,500,250,750,250,750,0,250,0,500,500,750,250,0,250,0
16,5812,0,0,0,500,0,0,500,0,250,0,750,250,500,750,0,0,250,500,0
19,6003,0,1,500,500,500,750,0,250,500,250,500,0,750,0,250,250,0,0,0
20,4738,0,0,250,500,0,250,750,0,0,250,0,0,750,250,750,750,250,500,0
15,4664,1,0,0,0,250,500,500,750,250,0,750,250,250,250,750,250,750,0,0
17,5583,0,1,500,0,0,750,0,500,250,0,500,250,250,750,500,500,250,500,0
18,4717,0,1,0,0,750,250,0,250,500,250,0,500,250,0,750,250,500,500,0
22,6255,0,0,250,250,500,500,0,500,0,500,750,0,500,0,500,0,250,0,0
13,4516,1,0,500,500,250,500,0,750,500,250,750,250,750,250,500,500,250,250,0
19,4685,0,0,500,500,0,250,0,750,0,0,750,500,250,0,0,0,0,250,0
12,6272,1,0,750,500,500,500,500,500,500,500,250,500,500,250,0,500,750,750,0
24,4717,0,0,250,250,500,0,250,250,0,500,0,750,500,500,0,250,250,750,0
9,2443,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
21,4973,0,0,250,0,250,0,0,500,0,500,500,0,750,250,500,750,250,500,0
12,5866,0,1,250,500,500,250,0,750,500,500,250,750,750,0,500,750,0,0,0
19,6473,1,0,750,0,0,250,500,250,0,250,0,0,250,250,500,750,750,0,0
24,6302,1,1,500,0,500,250,750,500,250,250,250,500,750,250,500,0,250,500,0
22,5573,1,0,250,500,0,0,750,0,0,250,0,0,250,500,0,0,0,750,0
18,6461,0,0,750,750,500,250,250,500,500,0,250,250,500,0,0,250,750,750,0
21,4579,1,1,500,250,500,500,500,250,0,500,0,750,0,250,500,0,0,250,0
22,5913,1,0,500,500,500,250,250,250,250,250,750,750,500,750,500,0,250,750,0
18,5508,0,0,250,0,500,500,250,250,250,0,750,0,250,0,250,750,250,750,0
25,4564,1,0,250,0,250,250,500,500,250,0,750,500,750,500,500,250,750,0,0
23,5108,1,0,500,500,500,250,250,0,250,750,250,0,750,750,750,250,500,250,0
23,6018,0,0,500,0,0,0,500,250,0,250,0,750,750,750,250,250,250,250,0
20,5241,0,0,250,250,250,500,500,750,250,250,250,0,250,500,500,250,500,500,0
16,5652,0,0,250,500,500,250,250,500,500,0,250,750,250,750,0,500,750,750,0
19,5845,0,0,0,250,500,500,250,250,750,250,0,0,250,0,250,500,0,750,0
25,5245,1,0,0,250,0,500,0,0,250,250,500,0,0,750,0,250,0,0,0
25,5976,0,0,250,0,250,0,500,500,0,0,250,250,500,500,0,500,500,250,0
24,5761,0,0,250,0,500,500,500,500,250,0,750,750,250,750,500,750,250,250,0
17,5122,0,0,250,750,0,250,500,0,250,0,250,750,500,750,250,750,0,0,0
24,5168,0,0,500,250,250,500,0,500,250,500,500,250,250,0,250,250,750,0,0
19,6048,0,0,0,0,250,250,500,750,250,0,0,0,0,750,0,750,250,0,0
13,6289,1,0,0,500,500,500,250,250,0,0,750,250,750,750,750,0,750,750,0
21,6032,0,0,250,250,0,750,0,500,500,0,250,750,500,250,0,750,500,500,0
22,6251,0,1,0,0,500,250,0,0,250,250,500,0,250,500,750,0,500,500,0
22,5084,0,0,250,250,250,500,500,0,500,0,500,750,750,750,750,250,250,500,0
25,4567,0,1,500,500,0,250,0,750,500,0,750,750,0,0,750,0,0,0,0
13,6409,0,1,750,0,250,500,250,500,0,250,500,750,500,750,750,250,250,500,0
16,6288,0,0,250,500,250,250,250,250,500,250,0,250,750,0,500,0,500,500,0
12,5093,0,1,500,750,500,0,750,500,0,0,750,0,500,0,0,0,250,0,0
7,1650,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
18,4727,0,0,500,250,750,750,250,250,500,0,750,250,750,250,750,750,250,750,0
16,5861,1,0,250,0,250,250,250,0,0,0,0,0,250,750,500,0,0,0,0
13,5403,0,0,250,250,250,250,0,0,0,750,750,500,750,750,0,0,750,750,0
19,4683,0,0,0,250,250,0,500,250,500,500,750,250,750,750,750,750,250,500,0
15,6158,0,0,250,500,500,0,0,0,250,0,250,750,250,500,250,250,750,750,0
23,4753,0,0,0,500,0,500,0,250,500,500,500,500,750,250,250,500,500,500,0
25,5978,0,0,500,0,250,250,500,0,0,500,750,250,500,250,750,250,0,750,0
23,5892,1,1,0,250,250,0,500,500,500,500,500,250,250,0,0,750,0,750,0
23,4779,1,0,250,0,0,0,250,0,250,750,750,750,750,250,0,750,0,750,0
18,4841,0,1,250,250,0,500,500,500,500,250,750,0,500,750,0,500,750,250,0
24,5106,0,0,250,500,500,0,250,750,250,250,0,750,750,250,0,750,250,750,0
14,4980,0,0,500,250,0,0,0,0,750,0,500,250,0,250,0,0,250,250,0
20,5791,0,0,750,250,500,250,0,500,250,0,750,500,250,250,0,750,750,750,0
13,5676,1,0,0,750,750,750,0,250,750,250,750,500,250,250,0,500,0,0,0
16,5020,0,0,250,500,250,250,0,0,0,750,250,750,750,750,750,250,500,0,0
12,5739,0,0,0,0,500,0,0,0,250,250,250,750,500,750,750,500,750,500,0
24,5770,0,0,250,500,500,750,0,0,250,250,250,500,750,250,0,0,250,750,0
16,5183,0,1,500,250,250,500,250,500,500,250,0,250,500,0,0,250,0,750,0
18,4581,0,0,250,0,250,0,500,0,500,0,0,500,250,500,250,500,250,0,0
5,8914,1,0,500,250,250,250,250,500,500,500,750,750,750,750,500,750,750,500,0
12,4851,0,0,0,0,500,250,250,250,500,250,750,750,0,250,0,0,750,0,0
23,6489,1,0,500,500,0,500,500,500,0,250,750,250,500,750,0,750,0,250,0
20,5093,0,1,500,500,750,250,750,0,0,0,250,500,0,750,750,750,250,750,0
16,5094,0,0,0,750,0,0,0,0,250,250,0,250,500,0,250,500,750,0,0
22,4579,1,0,0,500,0,500,0,500,0,250,250,750,250,750,250,250,750,750,0
17,5670,0,0,500,0,500,0,500,500,250,500,500,500,250,0,500,500,750,0,0
24,4737,0,0,500,0,500,500,500,500,500,250,250,750,500,500,250,250,0,0,0
24,6057,0,0,250,250,0,500,250,500,0,0,750,750,500,500,0,750,250,750,0
15,5616,0,1,250,250,0,750,750,500,750,0,500,250,250,0,500,750,250,0,0
3,2595,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
23,5260,0,1,500,250,500,500,0,250,0,500,0,750,250,750,500,500,750,0,0
23,6081,0,1,250,750,0,500,500,500,250,0,500,0,500,500,0,500,0,750,0
12,6175,1,0,0,250,0,750,250,500,500,250,250,0,750,750,0,0,250,0,0
23,5065,1,0,750,0,0,0,250,500,750,500,500,750,750,250,500,0,750,500,0
14,5448,0,0,750,0,0,0,250,250,750,750,750,0,0,750,500,0,750,250,0
20,5690,0,0,0,250,500,500,0,250,250,250,250,250,750,750,750,250,500,0,0
16,5615,0,0,0,500,250,0,500,0,750,0,500,750,750,250,250,0,500,750,0
25,5770,0,0,500,500,750,0,0,250,500,500,500,250,500,0,500,500,750,0,0
21,5602,0,0,500,500,500,0,250,0,0,750,750,750,750,750,750,250,0,0,0
13,5570,1,1,500,250,250,500,0,250,250,0,0,500,250,250,250,750,750,750,0
17,5573,1,0,250,500,0,250,0,500,500,0,750,750,500,250,500,0,750,250,0
18,5884,0,0,500,0,750,0,0,750,250,0,250,250,0,250,500,0,250,0,0
24,5929,1,1,0,0,500,500,250,0,0,0,750,0,0,500,750,250,0,500,0
16,5198,0,1,250,500,250,250,0,500,500,0,750,250,750,500,250,250,500,250,0
13,4688,1,1,250,0,750,500,500,0,250,750,500,500,500,500,0,0,250,500,0
24,5791,0,0,500,250,0,250,0,500,750,500,500,500,750,500,250,0,750,500,0
12,5123,0,1,250,750,0,0,0,500,250,250,0,500,250,0,0,500,750,750,0
20,6192,1,0,250,250,0,250,0,250,750,250,0,750,500,250,500,750,0,0,0
18,6435,0,0,0,250,0,250,0,500,250,500,250,250,500,250,750,750,750,750,0
18,6488,0,0,250,500,0,750,250,500,0,500,250,750,500,500,250,750,250,750,0
24,5367,0,0,250,500,500,0,0,750,250,250,250,250,0,500,500,250,750,500,0
21,5541,0,0,250,250,250,0,0,250,250,750,0,0,500,0,0,250,0,0,0
23,5937,1,1,0,0,750,500,500,250,750,750,250,750,750,500,250,250,0,0,0
17,6481,0,1,500,750,0,750,0,500,250,0,250,750,0,0,750,500,250,750,0
13,4806,0,1,500,250,250,250,250,250,500,0,0,500,0,500,250,500,0,500,0
12,5543,0,1,250,500,0,500,250,250,250,500,750,500,500,500,750,750,500,250,0
24,4833,1,0,750,250,250,500,500,250,500,250,250,0,250,0,500,750,500,750,0
18,4637,0,1,250,500,250,500,0,250,250,0,750,500,0,250,500,500,250,750,0
23,5283,0,0,0,250,500,250,0,0,500,250,500,750,0,500,750,750,250,250,0
5,3344,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
23,5470,0,0,500,250,250,250,750,0,250,250,0,500,250,0,750,250,250,750,0
18,5742,1,1,500,250,250,250,250,250,500,250,250,0,750,0,750,500,500,750,0
18,4974,0,1,0,250,500,0,0,250,0,500,0,0,0,250,250,250,250,500,0
25,6033,0,0,0,250,0,250,750,500,250,750,250,0,500,0,250,0,0,750,0
13,6003,0,1,0,250,0,500,750,500,0,0,750,0,500,500,250,750,0,750,0
25,4713,0,1,750,250,250,500,500,500,0,500,750,750,750,500,0,500,750,250,0
12,6158,0,1,500,500,750,250,500,250,250,250,250,0,0,500,0,500,750,750,0
25,5635,0,1,500,0,250,0,250,250,250,250,750,0,500,250,250,500,0,250,0
25,4700,1,1,0,0,500,250,0,0,500,0,750,0,750,750,0,0,750,0,0
7,8142,1,1,250,500,500,250,250,500,500,250,500,500,500,500,500,500,500,750,0
23,4813,0,0,500,500,500,500,0,0,0,0,750,750,0,500,0,250,500,750,0
24,6455,1,0,250,500,500,0,500,0,750,250,500,750,250,500,250,250,750,250,0
18,6205,0,0,250,500,0,250,250,0,750,750,250,500,500,250,500,500,500,750,0
18,5591,0,1,500,0,0,750,750,0,250,0,0,500,0,250,0,250,750,250,0
17,4787,0,0,500,750,250,500,250,250,0,500,0,500,250,500,250,250,500,250,0
15,5342,1,0,500,0,500,500,500,500,0,0,0,0,0,750,500,500,0,0,0
24,4760,0,0,750,0,250,0,0,750,500,750,250,500,0,0,250,250,500,250,0
12,5795,0,1,500,500,250,0,750,750,0,250,250,0,500,250,750,750,0,250,0
12,4772,1,0,250,250,250,250,0,0,0,0,250,0,750,250,250,750,750,250,0
19,5506,0,0,0,750,750,500,0,250,0,250,750,0,0,0,750,250,500,250,0
14,5860,0,0,250,500,500,0,750,250,0,500,500,750,250,750,500,750,250,0,0
23,6332,0,0,500,0,750,250,0,500,0,0,250,500,500,750,500,250,750,250,0
19,6195,1,0,750,500,750,250,500,0,250,0,750,0,500,750,0,0,250,500,0
17,6190,0,0,750,250,250,500,250,0,0,500,0,750,250,750,500,0,0,500,0
