time_mean,dimension_mean,IP_destination,IP_source,dest_port1,dest_port2,dest_port3,dest_port14,dest_port5,dest_port6,dest_port7,dest_port8,traffic_type1,traffic_type2,traffic_type3,traffic_type4,traffic_type5,traffic_type6,traffic_type7,traffic_type8,class
19,516,1,1,250,250,250,500,250,500,500,500,0,0,0,750,0,0,0,750,0
17,1037,0,0,750,500,500,500,500,750,500,500,750,750,0,0,750,750,0,750,0
13,862,0,0,250,0,500,500,0,250,500,250,750,750,750,0,0,0,750,0,0
21,1289,0,1,250,500,500,500,0,250,500,250,0,750,0,750,0,0,0,750,0
12,1381,0,1,750,750,250,250,250,500,500,0,0,750,0,750,0,750,750,750,0
25,1064,1,0,500,500,250,0,250,0,250,250,750,750,0,750,750,750,0,750,0
15,628,1,0,500,250,250,0,500,0,750,500,0,0,0,750,0,0,750,0,0
23,752,0,1,0,0,250,500,250,500,500,0,750,0,750,0,0,0,0,750,0
18,1310,0,0,0,500,0,500,750,250,0,0,0,0,0,750,750,750,750,0,0
7,8743,1,1,750,250,0,500,750,250,500,250,0,0,0,0,0,0,0,0,0
15,944,1,0,750,0,0,250,750,0,250,0,750,0,750,0,750,750,0,750,0
23,669,1,0,750,500,500,750,250,250,0,250,0,0,0,0,0,750,0,750,0
13,1279,0,1,250,250,750,500,500,0,0,0,0,750,750,750,750,750,0,750,0
25,663,0,0,250,250,500,250,250,500,0,750,750,0,0,0,750,0,0,750,0
13,546,0,0,500,250,0,0,0,250,250,250,750,0,750,0,750,750,750,0,0
25,882,0,0,0,250,500,250,250,750,250,500,0,0,750,750,0,750,0,750,0
24,645,0,0,750,250,0,0,500,500,250,0,0,0,750,750,750,750,750,750,0
25,882,0,0,0,250,250,0,250,250,250,500,0,0,750,0,750,0,750,0,0
13,528,0,0,500,250,250,250,250,500,500,0,0,0,0,750,0,750,0,750,0
16,920,0,1,500,0,250,500,500,250,250,0,750,750,750,750,0,750,750,0,0
21,1097,0,1,250,0,250,250,0,250,250,250,750,750,750,750,0,0,750,0,0
14,1201,0,1,0,0,0,750,0,250,0,500,0,0,0,750,0,750,0,0,0
14,703,0,0,500,250,250,250,250,250,500,0,750,0,0,0,0,0,750,0,0
16,886,0,0,0,0,500,0,500,0,250,500,750,0,0,750,750,750,750,750,0
24,819,1,0,0,250,750,0,0,500,250,250,750,0,0,750,750,0,0,750,0
23,667,1,1,250,250,0,250,500,250,500,0,0,0,750,750,0,750,750,750,0
13,1494,0,0,500,250,750,0,500,0,500,0,750,0,750,750,0,0,0,750,0
16,997,1,0,750,250,500,500,250,500,250,0,0,750,0,0,0,750,0,0,0
22,793,0,1,250,500,0,250,0,500,0,250,750,750,750,750,0,0,0,0,0
20,554,0,0,500,500,250,0,0,0,0,250,750,0,0,0,0,750,0,0,0
22,1456,1,1,250,500,500,250,500,0,250,750,750,750,0,750,0,0,750,0,0
22,698,0,0,250,500,500,0,500,500,0,250,0,750,0,0,0,0,0,0,0
23,795,1,0,250,0,250,500,250,750,0,0,750,0,0,750,750,0,750,750,0
13,839,1,0,250,0,250,500,500,500,0,500,750,0,0,0,0,750,750,0,0
23,677,0,0,500,250,500,250,250,250,250,0,0,0,750,750,0,0,750,750,0
18,889,1,1,500,500,0,500,500,500,0,500,0,0,0,0,0,750,750,750,0
17,587,0,0,0,250,500,250,500,250,750,500,0,750,0,0,0,0,0,0,0
16,674,1,1,0,0,750,0,250,250,750,500,0,750,750,0,750,750,0,0,0
17,751,0,0,0,500,500,250,750,250,0,0,0,0,0,0,750,0,0,750,0
1,8158,1,1,0,250,500,0,250,500,500,500,0,0,0,0,0,0,0,0,0
19,531,0,0,500,750,250,250,250,500,0,500,750,750,0,0,0,750,0,750,0
21,1019,0,0,500,750,250,250,0,250,250,750,750,0,0,750,750,750,750,0,0
17,1285,0,0,0,250,250,750,500,0,750,0,0,750,0,0,750,0,750,0,0
19,514,0,1,500,500,500,250,250,500,500,0,750,750,750,0,750,750,0,750,0
19,909,0,1,0,500,750,750,250,0,500,250,0,750,750,0,0,0,750,0,0
13,1377,1,1,500,250,250,750,250,500,500,500,0,750,750,750,750,0,750,750,0
20,775,0,0,0,250,250,500,250,500,250,500,750,750,0,0,0,750,0,0,0
24,1001,1,0,750,250,0,0,500,500,500,500,750,750,750,750,750,0,0,0,0
13,1131,0,0,0,250,0,500,500,0,250,0,0,750,0,0,750,0,750,0,0
12,1177,0,0,500,0,500,0,250,250,0,750,750,0,750,0,750,750,0,750,0
18,973,0,0,500,250,250,0,0,500,500,750,0,750,750,750,0,750,750,750,0
19,575,1,0,0,0,250,250,250,250,500,0,0,0,0,0,0,750,750,0,0
19,765,1,1,0,0,750,0,250,500,500,500,0,0,0,0,0,0,0,750,0
13,513,0,1,500,500,500,500,500,500,0,250,0,0,0,0,0,750,750,750,0
14,876,0,0,750,250,0,0,0,0,500,250,750,0,0,0,750,0,750,0,0
23,1362,1,0,250,250,500,500,0,500,0,0,750,0,0,0,0,750,0,0,0
14,1306,1,1,250,750,250,0,750,500,500,750,0,750,0,0,0,0,750,750,0
12,891,0,0,0,0,250,750,250,0,0,250,0,750,0,750,0,750,0,750,0
19,1262,0,1,500,250,500,750,250,250,250,500,0,0,0,0,750,750,750,0,0
19,573,0,1,500,0,250,0,250,500,250,250,0,750,750,0,0,750,0,750,0
15,671,0,0,250,500,250,0,0,0,250,0,0,0,750,750,0,0,0,0,0
18,1056,1,1,0,750,500,750,500,0,0,0,0,0,0,0,0,0,750,0,0
23,1276,0,0,0,250,500,250,250,250,0,500,750,750,0,0,0,750,0,750,0
21,713,0,1,250,250,0,250,750,500,500,500,750,750,750,750,750,0,750,0,0
22,965,1,1,500,250,250,0,0,750,250,250,750,750,0,0,750,0,0,750,0
21,554,0,0,250,0,250,500,500,0,0,250,0,750,0,750,750,0,0,0,0
18,805,0,0,0,250,750,750,500,500,250,0,750,750,750,750,750,0,0,750,0
12,516,0,0,0,500,250,500,250,250,250,250,750,750,0,0,0,750,0,750,0
12,1413,1,0,0,750,500,250,0,500,0,0,0,750,0,750,750,750,750,0,0
6,7507,0,1,0,750,750,750,250,250,500,750,0,0,0,0,0,0,0,0,0
17,912,0,0,250,250,250,250,250,500,750,500,0,0,750,0,750,0,0,0,0
18,1260,0,1,500,500,250,500,0,0,0,0,750,750,750,0,750,750,0,0,0
17,1213,0,1,250,500,250,750,750,500,250,750,750,0,750,0,750,750,750,750,0
12,1367,0,0,250,0,0,500,250,250,750,500,750,750,750,0,0,750,0,0,0
14,980,1,1,250,500,0,750,0,750,500,500,750,0,750,0,750,0,750,0,0
13,1383,0,0,500,250,250,0,750,500,750,750,0,0,750,0,0,0,750,0,0
22,967,0,0,500,500,0,0,0,250,500,0,0,0,0,0,0,0,0,0,0
14,995,1,0,0,750,500,250,250,500,250,0,750,0,750,750,750,0,0,750,0
16,927,0,1,0,0,0,500,500,0,250,0,750,0,0,750,0,750,750,0,0
7,3320,1,1,500,500,500,500,500,500,500,500,750,750,750,750,750,500,750,500,0
15,681,0,0,750,750,750,750,0,250,250,500,750,0,0,750,0,0,750,750,0
23,775,0,0,0,500,750,750,750,0,0,500,0,0,0,750,750,750,0,750,0
20,1041,1,0,0,250,250,250,500,250,250,0,0,750,0,750,0,750,750,0,0
16,1340,0,0,0,250,250,0,500,0,500,250,0,0,750,0,0,0,0,750,0
14,973,0,0,750,500,250,250,250,750,500,250,0,750,0,0,0,750,750,0,0
25,874,0,1,500,250,250,500,500,500,500,250,750,750,750,0,0,750,0,750,0
17,773,1,1,500,0,0,500,250,0,500,500,0,750,0,750,0,0,750,750,0
14,652,0,1,0,0,500,250,250,250,750,0,0,750,750,0,0,750,0,750,0
15,967,0,1,250,250,500,250,500,0,500,250,750,750,0,750,0,750,750,0,0
24,951,0,0,0,0,0,750,0,250,500,250,750,0,750,750,750,750,750,750,0
12,704,0,0,500,750,500,500,500,250,0,500,0,0,0,750,0,0,750,0,0
21,1324,1,1,500,750,500,500,250,750,500,250,0,750,0,750,750,0,750,750,0
24,808,0,0,0,250,250,500,0,250,250,750,0,750,0,0,0,750,0,0,0
20,1369,0,0,500,500,500,250,0,500,0,250,0,750,0,750,750,0,0,750,0
24,881,0,0,250,0,500,500,500,500,500,250,0,0,0,750,750,750,0,750,0
21,643,1,0,0,250,500,500,500,0,250,250,0,750,750,0,750,750,750,750,0
24,702,0,0,0,250,500,0,250,750,0,0,0,0,0,750,750,0,0,0,0
21,1065,0,1,250,0,250,0,250,0,250,0,0,0,750,0,750,0,0,750,0
17,639,0,1,250,0,0,750,500,250,750,500,0,750,750,0,0,0,0,0,0
4,7685,1,1,500,500,250,750,500,500,0,750,0,0,0,0,0,0,0,0,0
13,1211,0,0,750,500,500,250,500,0,0,500,750,0,0,750,0,0,750,0,0
23,578,0,1,0,0,250,0,250,750,0,0,750,750,750,750,0,750,0,0,0
25,1164,0,0,750,500,0,0,0,0,0,250,750,0,750,0,750,750,750,0,0
20,978,0,0,500,250,500,500,0,500,0,250,750,0,750,0,750,0,750,0,0
25,635,1,0,500,500,500,0,0,500,250,0,0,0,0,0,0,0,0,0,0
21,1109,0,0,0,250,500,750,0,0,500,0,750,750,750,750,0,0,750,750,0
19,582,0,1,250,500,0,0,0,0,0,500,0,750,750,750,750,750,750,0,0
24,1239,1,0,250,0,250,500,0,500,500,500,750,0,0,750,750,750,750,0,0
15,713,1,0,0,750,500,0,0,0,250,0,750,0,0,750,0,750,0,0,0
18,1102,1,0,0,500,250,500,500,500,500,0,750,750,0,0,750,0,750,0,0
24,1079,1,1,750,500,750,500,0,500,500,250,0,750,0,750,750,750,0,0,0
24,878,1,0,0,750,250,250,500,0,750,250,0,0,750,750,750,0,0,0,0
14,784,1,0,750,250,0,500,0,500,250,0,750,0,750,0,0,750,0,750,0
23,645,0,0,0,250,250,500,250,500,500,500,0,0,0,0,0,0,750,0,0
21,515,1,0,0,0,250,0,250,500,0,0,750,0,0,750,0,750,0,750,0
14,540,0,0,0,0,750,500,500,500,500,250,750,0,750,750,0,750,750,750,0
20,1369,1,0,500,0,0,500,250,500,500,500,750,0,750,0,0,0,750,0,0
20,931,1,0,500,750,250,0,0,250,250,250,750,750,0,750,0,0,0,0,0
18,1112,0,1,500,500,0,750,500,250,0,250,0,0,0,750,0,750,750,0,0
21,942,0,0,0,500,500,500,0,500,250,750,750,0,750,0,0,0,750,0,0
22,566,0,1,0,500,750,750,250,250,500,250,750,0,0,0,0,0,750,0,0
16,1012,1,0,0,750,500,250,0,500,250,500,750,0,0,750,750,750,750,0,0
12,585,0,0,250,0,250,500,500,250,250,500,0,0,0,0,750,750,0,0,0
15,709,1,0,250,250,250,250,750,500,750,500,750,0,0,750,750,0,750,0,0
15,540,0,1,750,250,250,250,500,500,500,250,750,750,0,0,0,0,750,0,0
15,511,0,1,0,250,250,500,250,500,500,0,0,750,750,0,750,750,0,0,0
22,1236,0,0,750,500,0,500,500,0,0,0,0,0,0,750,0,750,0,0,0
14,1415,0,0,250,250,0,0,750,250,0,500,0,0,0,0,750,0,0,0,0
13,1495,0,1,250,0,500,750,250,750,500,250,0,750,0,750,750,750,750,750,0
1,8781,1,1,750,0,0,750,750,0,0,750,0,0,0,0,0,0,0,0,0
12,1462,0,0,250,500,250,250,0,500,250,250,750,750,0,0,0,750,750,750,0
20,916,1,0,250,250,250,500,750,0,750,250,750,750,750,0,0,750,0,0,0
18,1413,1,0,0,0,250,250,250,0,0,0,0,0,750,0,0,750,0,750,0
17,1081,0,0,250,750,0,0,250,500,250,500,0,0,750,750,750,0,750,750,0
20,1275,0,0,250,500,250,500,500,250,0,250,0,750,0,750,0,750,750,750,0
24,1307,0,0,500,750,0,500,250,750,500,0,750,0,0,0,0,0,0,0,0
18,1204,0,0,750,250,500,0,750,0,250,500,750,750,750,0,750,0,0,750,0
17,1441,1,1,500,250,750,500,500,500,500,250,0,750,750,750,750,750,0,0,0
23,903,1,0,750,500,500,250,750,250,750,250,0,0,0,0,750,750,750,0,0
13,913,0,0,500,0,500,250,500,0,250,500,750,750,0,0,750,0,750,750,0
22,1434,0,0,250,250,250,500,0,0,0,750,0,0,0,0,750,0,0,750,0
14,1201,0,0,250,250,250,0,250,500,0,750,0,750,750,750,750,0,0,750,0
24,1372,0,1,750,0,250,0,0,500,0,250,0,750,0,750,750,750,0,750,0
19,1322,0,0,750,0,0,250,0,250,250,250,0,0,0,750,0,0,0,750,0
20,644,0,0,0,500,0,0,250,750,750,750,0,750,0,0,750,750,0,0,0
19,1152,0,1,500,0,500,250,250,0,500,0,750,750,750,750,0,0,750,750,0
22,733,1,0,0,750,250,0,250,250,500,0,0,0,0,750,0,750,750,750,0
13,1284,0,0,500,250,750,0,500,250,500,500,750,750,750,0,750,750,0,750,0
14,1375,0,1,750,250,0,0,750,250,0,250,750,0,750,0,750,750,0,750,0
25,1393,0,0,250,500,500,500,500,500,0,500,0,0,750,750,0,750,750,0,0
23,1468,0,1,0,250,0,0,250,500,750,500,750,750,0,750,750,0,750,0,0
16,1316,1,0,0,0,500,250,250,250,250,500,750,0,0,0,0,750,750,750,0
20,856,1,0,500,750,750,250,0,500,500,500,0,750,750,750,0,750,750,0,0
13,1069,0,0,750,250,500,500,0,250,250,0,0,0,0,0,0,750,0,750,0
16,1200,0,0,250,500,0,0,750,0,0,250,750,750,0,0,750,750,750,0,0
12,1010,0,1,0,750,250,250,250,250,250,0,0,0,0,0,0,750,750,0,0
22,875,1,0,750,750,500,0,250,250,250,0,750,750,750,0,0,0,0,0,0
14,1497,0,0,500,250,250,750,0,0,0,250,750,0,750,750,750,0,750,750,0
24,930,0,1,750,250,250,500,0,750,250,0,0,0,750,750,750,0,750,750,0
3,8612,1,1,250,500,750,750,500,250,250,250,0,0,0,0,0,0,0,0,0
19,1139,0,0,250,0,250,500,0,500,0,0,0,750,750,0,750,0,0,750,0
22,875,1,0,0,250,500,250,250,0,250,0,0,0,0,0,750,0,750,0,0
18,653,0,1,500,250,250,500,0,250,250,500,0,0,0,750,0,0,0,0,0
21,1302,0,0,750,500,500,0,500,500,250,0,0,0,0,0,750,750,750,0,0
18,523,0,0,250,500,500,750,500,500,750,500,750,0,750,0,0,750,0,0,0
18,1346,0,0,0,250,250,0,250,250,0,500,0,750,750,0,750,0,750,0,0
18,1310,0,0,500,250,500,0,250,0,250,0,0,0,750,750,0,750,750,0,0
17,522,0,1,750,500,250,0,750,250,0,500,0,750,0,0,750,750,750,750,0
20,1337,1,0,0,500,500,500,0,0,500,500,0,750,0,750,750,0,0,0,0
15,547,0,1,750,500,0,0,500,500,250,0,0,0,750,0,750,750,750,750,0
20,686,0,1,500,500,500,500,500,500,500,250,0,0,0,750,0,0,0,750,0
12,1410,1,0,0,500,250,750,500,500,0,0,0,750,750,0,0,0,750,0,0
21,730,0,1,500,500,250,500,250,250,500,0,0,750,0,750,750,750,750,0,0
18,1058,0,1,500,250,500,250,500,0,750,750,0,0,0,0,750,0,750,750,0
24,1234,1,1,250,0,0,500,500,0,0,500,0,750,750,0,750,750,0,750,0
24,545,0,0,500,0,500,250,250,0,500,500,750,750,750,0,0,750,750,750,0
14,655,1,0,0,500,250,250,750,250,0,500,750,750,0,750,0,0,750,750,0
14,1437,1,0,500,0,250,250,250,500,0,250,0,0,0,750,750,750,0,0,0
12,1417,0,1,500,750,250,250,0,0,0,0,0,0,750,0,750,0,750,0,0
11,4808,1,0,250,250,250,250,250,250,250,250,750,500,750,500,750,750,500,500,0
12,963,0,1,0,0,0,500,500,500,750,250,750,750,0,0,750,750,0,0,0
17,555,0,0,500,0,250,0,0,0,750,0,0,750,0,750,750,0,0,0,0
15,1315,0,0,0,250,500,0,0,250,500,0,0,750,0,0,0,0,0,0,0
25,1447,0,0,0,250,0,0,250,0,0,0,0,0,0,750,0,0,750,750,0
15,1300,1,0,500,500,500,0,250,250,250,500,0,0,750,0,0,750,0,0,0
21,696,0,0,500,0,0,500,500,250,250,0,750,750,0,750,750,750,0,750,0
14,1383,0,1,0,500,250,500,250,250,0,250,750,750,0,0,750,750,0,750,0
19,948,0,1,500,250,250,0,0,500,0,500,0,750,750,750,0,750,750,0,0
25,930,0,0,750,0,0,500,0,500,0,250,0,750,750,750,750,750,750,750,0
1,7581,1,1,250,750,500,0,0,500,250,500,0,0,0,0,0,0,0,0,0
22,1203,0,0,0,0,500,0,0,250,250,0,0,0,750,750,750,0,750,750,0
21,981,0,0,500,500,500,250,500,0,0,500,0,750,750,0,750,0,0,750,0
23,649,0,0,250,0,0,750,500,0,750,250,0,750,0,0,0,750,0,750,0
13,1412,1,0,500,0,250,250,500,500,750,250,750,0,750,750,0,750,0,750,0
18,1276,0,1,750,250,0,0,0,250,0,750,0,750,750,0,750,750,0,750,0
14,1134,0,0,500,250,0,0,0,250,0,250,0,0,0,0,750,0,750,750,0
21,1311,1,1,500,250,500,0,750,500,0,250,0,0,750,0,0,0,0,0,0
15,657,0,0,250,500,500,500,500,0,500,0,750,0,0,750,750,0,0,0,0
22,1048,1,1,750,500,0,500,0,250,0,0,750,0,0,750,0,750,750,0,0
18,726,0,0,500,250,750,250,0,0,500,0,0,750,750,750,750,750,750,0,0
13,889,1,0,500,750,500,0,0,500,750,0,750,750,0,750,0,750,0,750,0
21,1199,0,0,500,250,250,750,250,500,500,250,750,0,750,0,0,750,0,750,0
14,1404,0,0,500,0,250,500,250,0,250,0,750,750,0,750,0,750,750,0,0
24,1025,1,0,250,250,500,250,500,250,0,0,750,0,0,750,750,0,0,750,0
22,675,0,0,500,0,0,0,0,0,500,250,0,0,0,750,750,0,0,750,0
23,1403,0,0,0,750,0,500,500,250,0,500,0,0,0,0,0,0,750,0,0
12,680,0,0,0,0,250,500,750,0,500,500,750,750,750,0,750,0,0,750,0
17,823,1,1,250,250,250,250,250,0,0,750,750,0,0,0,0,750,750,0,0
17,905,1,0,250,250,0,500,250,500,500,250,750,750,0,0,0,0,0,0,0
23,589,0,0,0,0,500,750,500,500,750,750,0,750,0,0,0,0,0,0,0
22,857,0,1,250,0,500,0,250,0,250,500,0,0,0,750,0,0,750,0,0
20,1327,0,1,0,0,250,250,250,500,500,500,0,0,750,750,750,750,750,750,0
22,872,0,0,500,0,250,750,250,750,250,500,0,0,0,750,750,0,750,0,0
16,941,0,0,250,500,250,500,500,250,750,0,0,750,750,0,750,750,0,750,0
17,580,1,1,250,250,0,0,750,250,250,750,750,750,0,750,750,0,0,0,0
22,719,0,1,500,500,500,750,500,0,250,0,0,750,0,0,750,0,0,750,0
25,1272,0,1,0,0,750,0,750,250,500,250,0,0,750,0,750,0,750,0,0
16,785,1,0,0,0,250,0,500,500,250,250,0,750,750,750,750,750,0,750,0
22,1488,0,0,250,500,250,250,0,750,500,250,0,750,0,0,750,0,0,0,0
6,8567,1,1,750,750,500,750,0,250,0,0,0,0,0,0,0,0,0,0,0
20,1185,0,1,250,250,500,0,250,250,500,500,0,750,0,750,0,0,0,0,0
24,702,0,1,500,500,250,250,250,750,0,250,750,0,0,0,750,750,750,750,0
15,1084,1,0,250,500,0,750,250,500,0,250,750,750,750,750,0,750,750,750,0
19,557,0,1,0,500,500,250,250,0,500,500,750,0,0,0,0,750,750,750,0
12,504,1,0,500,0,250,500,500,500,250,500,750,750,0,0,750,0,750,0,0
12,652,0,0,500,250,500,250,250,500,250,250,0,0,750,750,750,0,750,0,0
13,1408,0,0,0,0,250,250,0,250,250,500,750,0,750,750,750,750,0,750,0
16,723,0,0,0,500,500,750,250,0,500,250,0,0,750,0,0,0,750,750,0
17,686,1,1,500,0,500,500,0,250,0,250,750,750,750,750,750,750,750,750,0
22,1357,0,1,500,500,500,500,250,0,500,250,750,750,750,0,750,0,0,0,0
12,1424,0,0,750,750,0,750,500,0,500,250,750,0,750,0,0,750,750,750,0
21,799,0,0,500,250,250,750,0,250,0,500,0,750,750,0,0,750,0,0,0
23,1493,0,0,0,250,250,250,500,500,250,0,750,0,750,0,750,750,750,750,0
13,1359,1,0,750,250,0,250,500,500,500,250,750,0,750,750,750,0,0,0,0
15,1086,0,1,750,0,500,500,0,500,0,250,0,0,0,750,0,0,0,0,0
14,1402,0,1,750,750,250,0,500,250,0,500,0,750,750,750,0,750,0,0,0
18,1338,0,0,0,0,500,500,750,750,0,500,0,750,750,0,750,0,0,750,0
15,693,0,0,250,250,750,0,0,0,0,500,0,750,750,0,750,750,750,0,0
19,711,0,0,250,250,500,250,250,250,0,0,0,750,0,750,0,0,0,0,0
17,577,0,0,0,250,250,250,250,0,500,0,0,750,750,750,750,750,750,750,0
18,1016,0,1,0,250,250,250,250,250,0,500,0,0,0,750,0,0,750,0,0
23,1455,0,1,500,500,500,0,250,500,250,250,0,750,750,750,0,0,750,0,0
18,594,1,0,250,250,0,0,500,500,250,250,0,0,750,0,0,750,0,750,0
14,556,0,0,500,0,250,0,0,0,250,500,0,0,750,750,750,750,0,750,0
13,891,0,0,0,0,0,250,250,250,500,500,0,750,0,0,0,750,750,0,0
12,975,1,1,750,250,250,0,500,250,500,500,750,750,0,750,0,750,0,750,0
19,964,0,0,0,500,250,500,500,500,250,0,0,0,750,0,0,750,750,0,0
12,1007,0,1,0,500,250,500,0,0,500,250,0,0,0,0,0,0,0,750,0
19,844,1,0,0,500,0,750,750,0,0,0,750,750,750,750,0,750,0,0,0
5,8669,0,1,500,750,750,250,250,0,750,250,0,0,0,0,0,0,0,0,0
20,1490,0,0,500,500,500,250,250,500,0,500,750,0,750,750,0,0,0,750,0
12,877,0,0,500,0,500,0,250,0,500,500,750,0,0,0,0,0,750,0,0
18,915,1,0,500,500,0,250,250,250,500,500,0,750,0,0,750,750,0,0,0
18,645,0,0,250,750,750,0,0,500,500,500,0,750,0,750,750,0,750,0,0
22,1349,0,0,750,750,250,500,500,500,0,0,0,0,750,0,0,750,750,750,0
22,1136,1,0,250,0,500,0,750,500,500,500,0,0,0,750,750,0,750,750,0
17,552,0,0,0,0,0,0,250,500,250,0,750,0,750,750,750,750,750,0,0
12,901,0,0,0,500,500,0,250,0,250,500,750,750,0,0,0,0,0,0,0
24,1482,0,0,500,500,750,500,250,750,0,250,750,0,750,0,750,750,750,750,0
24,1143,0,0,750,250,500,0,250,250,250,250,750,750,0,0,0,0,750,750,0
22,815,0,1,750,0,250,0,0,250,250,250,750,750,750,750,750,0,750,750,0
14,1245,0,1,0,250,0,500,0,250,500,500,0,0,0,750,0,750,0,0,0
25,882,1,0,500,250,250,500,250,250,500,750,750,750,0,0,0,750,750,0,0
13,687,0,0,250,500,250,500,250,250,250,250,0,0,0,0,0,0,0,750,0
15,514,0,1,750,500,500,500,500,250,500,0,750,0,0,750,0,0,750,750,0
13,707,0,1,0,500,250,500,250,500,500,500,750,0,0,750,750,0,0,750,0
24,502,0,1,500,750,500,500,0,250,750,750,0,750,750,750,0,750,0,0,0
12,586,0,1,0,0,0,500,250,0,250,0,0,750,750,0,750,0,750,0,0
13,1431,0,0,250,0,250,250,0,0,500,250,0,750,0,750,750,750,750,0,0
13,890,0,1,250,250,0,500,750,0,250,500,750,750,0,750,0,0,750,750,0
13,1220,0,0,500,0,500,250,250,250,0,250,0,0,750,0,750,0,0,750,0
23,711,0,0,500,0,0,500,250,250,250,0,0,0,0,750,750,750,0,750,0
14,712,0,1,250,750,250,0,0,500,0,500,750,0,0,750,750,750,750,750,0
21,654,1,1,250,250,500,500,250,250,500,0,750,750,750,750,750,750,750,0,0
14,544,0,0,500,250,0,500,500,750,250,500,0,750,0,0,750,750,750,0,0
23,1463,0,1,250,250,250,0,500,500,250,0,750,750,750,750,750,0,750,0,0
18,724,0,1,0,750,750,250,250,500,250,0,750,0,750,750,750,0,750,0,0
16,1411,1,1,500,500,0,0,250,500,500,0,750,0,750,750,0,0,750,750,0
20,835,0,0,500,250,500,250,0,0,500,0,750,750,0,0,750,0,750,750,0
7,7682,0,1,250,750,250,0,750,0,750,0,0,0,0,0,0,0,0,0,0
25,845,0,0,0,250,500,0,500,250,0,250,0,750,0,750,0,0,0,750,0
21,695,0,0,0,500,500,0,500,250,0,0,750,0,0,750,750,0,750,750,0
16,1232,0,0,750,500,500,0,500,0,750,0,0,0,750,0,0,750,0,750,0
15,1417,1,0,0,250,500,500,500,0,750,250,0,750,0,0,0,750,0,0,0
24,861,1,0,0,500,500,250,500,0,500,250,0,0,0,0,750,750,0,750,0
23,1232,0,1,250,750,0,750,500,500,250,250,750,0,0,750,750,750,0,0,0
23,1131,0,0,250,500,0,0,0,500,750,250,750,750,750,750,0,750,750,750,0
19,811,1,1,250,0,0,250,250,0,500,750,750,750,0,750,0,0,0,0,0
12,710,0,0,500,500,0,250,0,0,500,0,0,0,0,0,0,750,0,750,0
17,1217,0,0,250,750,500,500,250,0,500,500,0,0,0,750,750,0,0,750,0
24,1106,1,1,0,750,0,0,500,250,250,0,0,750,0,750,750,0,0,750,0
20,1007,0,1,250,750,0,500,0,500,500,0,0,750,0,0,750,750,0,750,0
14,1294,0,1,500,250,0,250,500,500,500,500,750,0,0,0,750,750,0,0,0
14,1288,0,0,250,250,0,0,0,500,250,0,750,750,0,0,750,0,750,750,0
12,1303,0,0,250,500,500,500,500,250,0,0,750,750,750,0,750,750,0,750,0
20,1122,0,0,500,500,0,250,500,500,0,500,750,0,0,0,750,0,0,750,0
13,575,0,1,500,250,250,250,500,500,0,250,750,0,0,750,0,750,750,0,0
18,718,1,0,750,750,0,500,0,0,0,750,0,0,750,0,750,0,0,750,0
17,1289,1,1,500,0,0,750,250,0,500,0,0,750,750,0,750,750,750,0,0
21,532,0,0,250,0,500,250,250,500,500,500,750,0,750,750,750,750,750,0,0
22,1270,0,1,750,250,750,250,0,0,0,750,0,0,0,750,750,0,750,750,0
15,1082,0,0,500,250,250,750,750,0,250,0,0,0,750,750,750,750,0,0,0
17,574,0,0,500,250,250,500,250,0,0,250,750,750,0,0,750,750,0,0,0
16,552,1,0,250,250,500,0,750,500,500,750,750,0,750,0,0,750,0,750,0
15,569,0,0,250,250,500,250,750,250,250,500,750,750,0,750,750,750,0,0,0
22,1008,0,0,250,750,250,0,250,500,250,0,750,750,0,0,0,750,750,750,0
21,1421,0,0,0,250,500,750,250,750,250,250,750,0,0,0,0,750,0,750,0
13,650,1,0,250,250,0,250,500,0,500,250,750,0,0,750,0,0,0,0,0
15,903,1,0,500,0,0,750,0,500,250,500,750,0,750,750,0,750,0,0,0
8,7965,1,1,250,250,0,500,500,0,0,250,0,0,0,0,0,0,0,0,0
23,753,0,0,500,250,0,0,250,250,500,250,750,0,0,0,0,750,0,750,0
24,1277,0,0,0,250,500,500,250,0,0,250,0,0,750,0,0,750,750,750,0
12,911,0,0,0,250,500,750,750,250,500,500,750,750,750,750,0,750,750,0,0
15,630,0,0,250,250,0,750,250,250,500,500,750,0,750,750,0,750,750,0,0
18,714,0,0,0,250,750,750,250,0,500,0,750,750,0,750,750,0,0,750,0
17,529,0,0,0,0,0,250,0,750,250,500,0,0,750,750,750,0,750,0,0
22,1489,1,0,250,0,250,750,250,750,0,750,750,750,0,750,0,750,0,750,0
20,1435,1,0,750,500,500,250,250,500,750,0,0,750,0,0,750,0,750,0,0
14,843,0,0,750,750,250,250,250,250,250,0,0,0,750,750,750,750,0,0,0
15,742,1,0,0,750,750,0,0,500,500,250,0,0,750,750,0,750,0,0,0
21,1298,0,0,500,250,250,0,500,0,250,250,0,0,750,0,0,0,750,750,0
17,1473,1,0,250,0,0,500,250,0,250,500,750,0,0,750,0,0,0,0,0
15,1327,1,0,500,750,250,500,250,500,250,250,750,750,0,0,750,0,750,750,0
22,1209,0,0,250,250,500,0,500,250,250,250,0,750,0,750,750,0,750,750,0
18,534,0,1,0,500,750,250,750,500,250,250,0,0,750,0,0,750,750,750,0
24,871,0,1,250,500,0,250,750,500,0,500,750,750,750,0,0,0,0,0,0
